"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ABCD3",1.55644607146685e-84,0.989341057105094,0.165,0.253,1.11882012955251e-79
"FYN",1.62141077915406e-84,1.07995646740376,0.165,0.258,1.16551871037931e-79
"QTRT1",2.32058720695307e-84,1.09548346601305,0.083,0.14,1.66810770197407e-79
"NDUFAF5",2.9554323304423e-84,0.849564486727623,0.109,0.174,2.12445342209184e-79
"AFTPH",3.4334309171486e-84,0.62622943962128,0.087,0.144,2.46805314617393e-79
"LMO7",4.50096354426037e-84,0.706394167259324,0.292,0.442,3.23542762452068e-79
"RAVER2",5.44710837362501e-84,0.625892738573337,0.081,0.136,3.91554491221287e-79
"AGAP1",6.155622010463e-84,1.15220383598878,0.153,0.241,4.42484576978112e-79
"S100A4",6.59207061725938e-84,0.85430823457464,0.176,0.272,4.73857812180456e-79
"GPRASP2",6.7759618326752e-84,0.579003422893297,0.054,0.1,4.87076464418192e-79
"TSC22D2",6.94740540778635e-84,1.20969929160726,0.215,0.34,4.99400342927906e-79
"SYNJ2",7.79625143083632e-84,0.71164714573308,0.074,0.127,5.60417941602807e-79
"KLHL3",1.04814728008301e-83,0.499364503705765,0.092,0.15,7.53439709342072e-79
"STK38L",1.05842483091259e-83,0.880558899810741,0.156,0.24,7.60827521204899e-79
"ATXN7",1.11817915124407e-83,0.469833086249003,0.075,0.127,8.03780719288772e-79
"ENO3",1.2636481773021e-83,0.811717630250067,0.579,0.643,9.08348219290067e-79
"DUT",1.26890436836998e-83,0.803851382613209,0.364,0.543,9.12126527115389e-79
"LMTK2",1.32419694440073e-83,0.850022311275824,0.108,0.176,9.51872489543576e-79
"FCGRT",1.45138582366106e-83,1.32713273043569,0.119,0.187,1.04329967162228e-78
"HIBCH",3.64543110987522e-83,1.01542789457417,0.18,0.277,2.6204452447116e-78
"USP32",9.0506395694737e-83,0.981272033076071,0.117,0.187,6.50587124172478e-78
"SYMPK",1.23378560840138e-82,1.15833875321511,0.255,0.385,8.8688210888716e-78
"TRPS1",1.68015123657801e-82,1.16276594480696,0.071,0.124,1.20774311338937e-77
"CDK1",2.47054345999687e-82,1.04901111462732,0.126,0.201,1.77590075534955e-77
"MIR4458HG",2.80364512605303e-82,2.39995268444314,0.142,0.099,2.0153442259607e-77
"UQCRC2",2.86960248707298e-82,0.584553991647808,0.443,0.697,2.06275635578267e-77
"ADGRA3",6.83200794097077e-82,0.853698118037507,0.124,0.195,4.91105226820801e-77
"KIF9",7.04012902224678e-82,0.728660536825117,0.068,0.118,5.06065594506165e-77
"CXCL12",8.77478152314145e-82,0.944266095351556,0.15,0.228,6.30757620227977e-77
"AGO4",9.69696504689272e-82,0.802171375701012,0.106,0.168,6.9704693846579e-77
"RASSF1",1.13805937505445e-81,1.25656826182198,0.066,0.116,8.1807122057039e-77
"MICU3",1.16293699397914e-81,0.694600159911797,0.071,0.121,8.35953999382025e-77
"LGALS8",1.19010828760015e-81,0.785514397555717,0.122,0.189,8.55485540375616e-77
"ZER1",1.26982516024535e-81,0.51127736841533,0.082,0.134,9.12788419939166e-77
"PXMP2",1.27560906781035e-81,1.026126860007,0.225,0.339,9.16946066214111e-77
"TIAM1",1.72288452790199e-81,0.916498999535104,0.075,0.129,1.23846108519179e-76
"ACADS",1.80338368096094e-81,0.995578687947544,0.101,0.165,1.29632629138516e-76
"TRIM2",3.71755208872816e-81,0.936529463590138,0.112,0.177,2.67228796794046e-76
"SMO",4.54100755699677e-81,0.734443539806008,0.074,0.124,3.26421246219599e-76
"EEF2",5.96715205568405e-81,0.456311234784509,0.75,0.95,4.28936791218737e-76
"SCAI",6.08427358281716e-81,0.704802339976399,0.102,0.164,4.37355837953646e-76
"HSD17B8",1.63917396239958e-80,0.815709696452719,0.062,0.11,1.17828741939169e-75
"ATG2B",2.40954388669289e-80,0.469055632813739,0.075,0.125,1.73205243207145e-75
"CDK8",2.99056725440454e-80,1.0050542855485,0.118,0.188,2.14970945948362e-75
"TBC1D22A",5.00779566290656e-80,0.93678015973546,0.116,0.183,3.59975375636712e-75
"NEK7",6.763430670593e-80,0.970701975196188,0.214,0.327,4.86175686894237e-75
"MCC",9.69435706395132e-80,1.17916275525026,0.23,0.362,6.96859468828012e-75
"GNG11",1.69743579618772e-79,1.75556352898723,0.172,0.127,1.22016777337362e-74
"ADCY5",2.77507392163898e-79,2.26366966941657,0.219,0.187,1.99480638709175e-74
"KRBA2",3.40675602527211e-79,0.321708867825885,0.071,0.119,2.44887843364635e-74
"AF117829.1",3.44188980091186e-79,0.528598481454739,0.088,0.144,2.47413364558947e-74
"TDRD3",3.86318594197259e-79,1.03573210990003,0.153,0.235,2.77697395066816e-74
"TMEM116",5.40112537228304e-79,0.599220857855619,0.064,0.112,3.88249095135821e-74
"UBE2E2",6.52523644512213e-79,1.2624954428722,0.263,0.415,4.69053571384714e-74
"WARS2",7.61608423159402e-79,0.697547686562074,0.074,0.125,5.47466982819673e-74
"IPO11",2.13522909371382e-78,0.7904407078001,0.059,0.105,1.5348667294343e-73
"SMG5",2.27000847548319e-78,0.824874552240411,0.113,0.177,1.63175019243158e-73
"PHKA2",3.0951067983262e-78,0.648961861583855,0.062,0.108,2.22485561984082e-73
"KCNA5",3.95579963840845e-78,2.44858061853351,0.11,0.07,2.84354745407715e-73
"UQCR10",4.12888632820801e-78,0.56282233425503,0.698,0.922,2.96796735930576e-73
"ARHGAP31",4.13631071471801e-78,1.05360608565329,0.135,0.208,2.97330423106075e-73
"KIF9-AS1",5.78286194437851e-78,2.38220187128417,0.101,0.061,4.15689465147761e-73
"BTBD1",9.94408671565722e-78,0.853433861857152,0.205,0.304,7.14810785381588e-73
"DGCR2",9.96999063707704e-78,0.715394311642739,0.069,0.117,7.16672836965009e-73
"MAPKAPK3",1.30895469931179e-77,0.918897990948137,0.125,0.194,9.40915906506296e-73
"MAGI3",1.68297612110535e-77,1.07433391417766,0.106,0.17,1.20977372513416e-72
"NKX2-5",2.96964137787178e-77,0.828642899149188,0.535,0.584,2.13466731165557e-72
"TSTD3",3.08576162122985e-77,1.03899075354457,0.068,0.117,2.21813802618865e-72
"PPIL3",5.66791456205547e-77,1.01749719805544,0.137,0.211,4.07426702464233e-72
"MAP2K3",6.67505289110169e-77,0.764288880395748,0.069,0.118,4.79822826971063e-72
"ROBO2",6.72069050694378e-77,1.16658315460145,0.097,0.159,4.8310339571064e-72
"AC008014.1",8.02541055834374e-77,2.47040803424663,0.119,0.08,5.76890587165423e-72
"DAB1",1.12476252202591e-76,1.10449527859221,0.118,0.187,8.08513043707886e-72
"EPHX2",1.17718032801386e-76,0.599851341785296,0.075,0.124,8.46192535186201e-72
"EHBP1",1.24981838395666e-76,1.27195690363683,0.168,0.258,8.98406948939563e-72
"HMGN4",1.38917547919104e-76,1.16151284940788,0.137,0.213,9.98581009706897e-72
"SOX6",2.0671518081571e-76,2.2894948401449,0.184,0.145,1.48593073425757e-71
"DGLUCY",2.83449374036365e-76,0.750872915319287,0.15,0.225,2.0375191353856e-71
"CDC25B",3.87607576510379e-76,1.09573909972887,0.065,0.114,2.78623954222956e-71
"PCBD2",4.55649437320181e-76,0.721442999293513,0.066,0.113,3.27534485028866e-71
"FBXW8",6.16014703543242e-76,0.527971499023166,0.078,0.128,4.42809849347989e-71
"SOCS3",7.14551677662245e-76,1.24039011828708,0.075,0.127,5.13641182453952e-71
"MAPKBP1",1.68353631606078e-75,0.467708031281697,0.088,0.141,1.21017641007397e-70
"SNX8",6.63473502954072e-75,0.763121929852603,0.062,0.107,4.76924658128475e-70
"EPS15L1",6.71933212031085e-75,0.899560906434096,0.132,0.2,4.83005750804305e-70
"POPDC2",8.20896327938078e-75,1.05164018517742,0.462,0.485,5.90084907411728e-70
"GPSM1",8.7049328226852e-75,0.882401230813387,0.091,0.145,6.2573668609308e-70
"SMDT1",9.13876556726677e-75,0.680956053787477,0.444,0.693,6.56921885271837e-70
"CYTH1",1.08572312658134e-74,0.6033936369634,0.063,0.108,7.80450355080462e-70
"EYA3",1.5191045518445e-74,0.92351838116549,0.101,0.16,1.09197792500238e-69
"HEATR5B",4.45555106612106e-74,0.894895516638847,0.102,0.16,3.2027837728598e-69
"SOX11",5.01589190892776e-74,0.719490901744842,0.132,0.198,3.60557358089454e-69
"TANC2",6.20899884789111e-74,1.42881732604599,0.221,0.347,4.46321464182957e-69
"INPP5A",6.58144053446755e-74,0.980722998627288,0.169,0.259,4.73093689939131e-69
"EPS8",9.60901794439078e-74,1.00284815365097,0.091,0.147,6.90725036896642e-69
"CLK1",2.79186373398073e-73,1.01744821295164,0.208,0.308,2.00687540789737e-68
"A4GALT",4.25227167823137e-73,2.01065691299091,0.159,0.115,3.05666045046306e-68
"CSRP1",6.99031274019795e-73,0.947970435476985,0.137,0.208,5.02484650703649e-68
"RAPGEF1",8.21014383792875e-73,1.03686267668217,0.153,0.234,5.90169769501833e-68
"UBR1",9.20562682302502e-73,1.14419648159963,0.145,0.222,6.61728072919508e-68
"HAUS4",1.50221125022351e-72,1.08979488535465,0.12,0.187,1.07983451299817e-67
"TMSB15A",1.59561635030865e-72,1.12619439199114,0.117,0.183,1.14697690109237e-67
"AKAP13",2.50661119245286e-72,1.69379825740999,0.344,0.599,1.80182732347089e-67
"FOXK2",4.41827746392027e-72,0.918110727576393,0.133,0.202,3.17599038938981e-67
"NDFIP2",5.46219624250181e-72,0.850454641530886,0.147,0.22,3.92639052499757e-67
"PCDH9",6.51572602405837e-72,2.89939840195681,0.107,0.07,4.68369933787388e-67
"MAP2K1",6.68213443726899e-72,0.948006532743612,0.152,0.229,4.80331869754207e-67
"ZDHHC2",7.1170003540672e-72,0.76274260087779,0.102,0.16,5.11591336451412e-67
"FRAS1",9.44407697914468e-72,1.51354778798885,0.212,0.334,6.78868585491857e-67
"SRPX",5.47212944698397e-71,2.46543703505773,0.15,0.109,3.93353081037549e-66
"PUDP",6.17290628794663e-71,0.974101401822637,0.094,0.15,4.43727022696468e-66
"RIC8B",8.03032580255203e-71,1.05790506319942,0.099,0.156,5.77243909664847e-66
"WDTC1",1.09478394406739e-70,0.732619700401296,0.074,0.12,7.86963542513963e-66
"PTPRG",1.49916086040041e-70,2.63604663649426,0.232,0.21,1.07764180128163e-65
"TOM1L2",2.18736140801709e-70,2.29207340570175,0.176,0.137,1.57234100092493e-65
"FTO",2.82259822396789e-70,1.30208729679038,0.149,0.228,2.02896828133484e-65
"MOSPD3",3.16922239882482e-70,1.07453989050139,0.062,0.107,2.27813213694725e-65
"PTPN4",4.33135940358633e-70,1.0622599274621,0.139,0.213,3.11351108007996e-65
"ADGRL2",4.81183072517396e-70,2.83173808659028,0.254,0.241,3.45888828017679e-65
"NCOA3",9.41852616107262e-70,0.960928280495214,0.136,0.208,6.77031916036384e-65
"PPP2R5C",1.13539700437061e-69,1.06243936733797,0.251,0.384,8.16157428651727e-65
"TAPT1",1.40856355100525e-69,0.51376960502867,0.07,0.114,1.01251773736911e-64
"TP53INP2",3.31781052348795e-69,0.641140575186279,0.067,0.111,2.38494173859885e-64
"TBCK",3.70821960431555e-69,0.994463396403005,0.117,0.179,2.66557949817014e-64
"MINDY3",6.40202280043904e-69,0.883815751529423,0.09,0.143,4.60196604963959e-64
"BBS9",7.59798063483245e-69,2.35186564291491,0.127,0.088,5.46165641973661e-64
"PLD1",8.62930812787847e-69,2.34894791199871,0.121,0.083,6.20300556156288e-64
"MCEE",1.04175541058376e-68,0.876375588569661,0.094,0.147,7.48845041789923e-64
"VPS54",2.13161745291163e-68,1.02576105097174,0.122,0.187,1.53227057367646e-63
"G0S2",3.8104803409577e-68,0.292951291975617,0.081,0.129,2.73908758349062e-63
"ARHGAP23",4.92964834608941e-68,0.673357909934629,0.084,0.134,3.54357912061945e-63
"GIHCG",5.4171164244357e-68,1.01941527102685,0.096,0.152,3.89398579937711e-63
"WSB2",6.3126808745063e-68,1.02960223559513,0.122,0.186,4.53774439302136e-63
"WNK2",6.83407133643965e-68,2.0699357968377,0.213,0.182,4.91253549877292e-63
"GIGYF1",9.78113874256341e-68,0.906136651519146,0.088,0.138,7.03097596231686e-63
"ZNF280D",1.20194652857613e-67,0.981876368600841,0.148,0.219,8.63995223136382e-63
"CLASRP",1.34375782984198e-67,0.923164234697262,0.077,0.124,9.65933440825309e-63
"RRP12",1.58861552372804e-67,0.755596903890386,0.06,0.103,1.14194449692143e-62
"MMUT",1.78885126808084e-67,0.83776915760774,0.096,0.149,1.28587995703455e-62
"FAXDC2",3.42652175619323e-67,0.307405864281581,0.063,0.105,2.46308663400438e-62
"BRF1",3.80032314382797e-67,0.733220329633697,0.06,0.102,2.73178628547786e-62
"PDK2",4.28264469523476e-67,0.921187187267763,0.179,0.26,3.0784934862756e-62
"KIF26B",6.1495900416725e-67,1.67421606874082,0.3,0.491,4.42050980965544e-62
"TOMM6",1.10758095896836e-66,0.587057322218177,0.383,0.54,7.9616242073523e-62
"TRAPPC9",1.16909582114581e-66,2.34131840181502,0.155,0.119,8.4038114911424e-62
"CAMK2B",1.4055774996808e-66,2.08965320793808,0.106,0.069,1.01037127409555e-61
"LINC01184",1.63518881967093e-66,0.872320293582152,0.066,0.11,1.17542277924406e-61
"INTS6L",2.29328608464713e-66,0.70054854474011,0.112,0.172,1.6484828362269e-61
"PMVK",2.74687589938649e-66,1.07805707492678,0.21,0.308,1.97453680275599e-61
"UNC13B",2.8002475153228e-66,0.682750543334566,0.087,0.137,2.01290192143949e-61
"GXYLT2",8.97308602018399e-66,0.886097778769827,0.078,0.126,6.45012342388886e-61
"ARMCX1",9.9522546274961e-66,0.878629029419915,0.16,0.233,7.15397919388302e-61
"COQ8A",1.05251947011062e-65,0.539715830746496,0.08,0.127,7.56582570699616e-61
"USP40",1.11194029350226e-65,0.688165693460657,0.062,0.104,7.99296041178226e-61
"STAG1",1.38129497664518e-65,1.34442825447373,0.217,0.336,9.92916268061857e-61
"NBEA",2.16101322406956e-65,1.22225014911766,0.168,0.256,1.55340113585792e-60
"ACAT1",2.62070559641064e-65,0.969761510958114,0.239,0.35,1.88384180386786e-60
"TMEM184B",2.72980991958753e-65,0.852442186934713,0.072,0.117,1.9622692644971e-60
"DENND5A",2.91341971947187e-65,1.1986874861593,0.233,0.356,2.09425349694797e-60
"CAPZA2",4.34325041605524e-65,0.747174303591333,0.42,0.649,3.12205869657299e-60
"SH3RF2",4.51174386078278e-65,2.02254589481523,0.231,0.201,3.24317683944648e-60
"MLLT10",9.70808798454155e-65,1.34442453264243,0.209,0.32,6.978464885928e-60
"RBPMS",1.15134411909591e-64,0.81952698346094,0.442,0.74,8.27620693129716e-60
"NME2",1.20517933906142e-64,0.415762975916362,0.699,0.705,8.66319064297523e-60
"LGALS3BP",1.33693123111423e-64,0.763883219730109,0.145,0.209,9.61026276861839e-60
"ACAD11",1.53266636916439e-64,0.704933368736058,0.062,0.104,1.10172656614644e-59
"TLE2",1.81763692879196e-64,0.86035246205685,0.078,0.124,1.30657195352352e-59
"LRRC28",2.21970963171514e-64,0.937628510002981,0.08,0.127,1.59559387456579e-59
"MKKS",3.77321525421215e-64,2.14250796037834,0.234,0.206,2.71230032118532e-59
"CTDSPL",5.11306068162746e-64,1.18556939579739,0.144,0.214,3.67542140977427e-59
"BMT2",6.09438958396498e-64,0.961212062881224,0.182,0.271,4.38083006464155e-59
"RHOT2",8.56284586888413e-64,1.41058953529272,0.181,0.264,6.15523049592998e-59
"JUN",1.82842044412199e-63,0.696533470863908,0.391,0.581,1.31432346784821e-58
"REPS1",2.454208800519e-63,0.947686339847654,0.123,0.185,1.76415891207707e-58
"PTP4A1",2.5477946318694e-63,1.51363080352014,0.129,0.087,1.83143121522668e-58
"ZRANB3",3.45486275538345e-63,1.16487969401846,0.08,0.127,2.48345899445228e-58
"REEP1",8.8108434285448e-63,0.834146646272372,0.105,0.158,6.33349858174086e-58
"FBXO33",1.22616763948954e-62,0.702742752246311,0.063,0.104,8.81406084294267e-58
"ARMCX4",1.29086998438458e-62,0.767990414601069,0.079,0.124,9.27916070875165e-58
"IRS2",2.20267176575525e-62,0.447815552342027,0.087,0.136,1.58334654537784e-57
"ZNF516",2.51634693228939e-62,0.657032242976131,0.105,0.159,1.80882566533758e-57
"TMEM159",4.04315281187818e-62,1.09150929980687,0.121,0.183,2.9063395357624e-57
"ZNF528-AS1",5.4068186391891e-62,1.01768239146032,0.074,0.119,3.8865834424083e-57
"SLC25A33",6.89118656494736e-62,0.90285665197979,0.1,0.155,4.95359163848111e-57
"NARS2",1.02548844747468e-61,0.979568036978793,0.104,0.159,7.37151860698222e-57
"RPL21",1.07145120662101e-61,0.2632679593959,0.917,0.987,7.70191270855383e-57
"NFATC3",1.25644737273133e-61,1.01436558421748,0.094,0.144,9.03172064940464e-57
"RPS12",1.48495195228882e-61,0.270180756074678,0.944,0.991,1.06742801186377e-56
"SGMS1",2.98739126602179e-61,1.12123382416832,0.157,0.234,2.14742646375444e-56
"PM20D2",3.70237336641386e-61,0.718031722938838,0.087,0.134,2.66137704697928e-56
"TLCD4",1.04199098905667e-60,0.638391824608687,0.128,0.186,7.49014382663605e-56
"PRKG1",1.24315863979639e-60,2.97971491419084,0.17,0.137,8.93619725044842e-56
"GNG7",1.71648759341846e-60,1.90135109252363,0.124,0.087,1.23386277677699e-55
"MANBA",2.14633104278293e-60,0.910345359308291,0.147,0.218,1.54284714348365e-55
"MRPL39",2.42159145947818e-60,1.00576380604757,0.124,0.184,1.7407125888167e-55
"PTBP2",4.84953173046864e-60,1.20278315622685,0.214,0.322,3.48598889381277e-55
"ANAPC16",6.47739906976604e-60,0.557712272869449,0.51,0.789,4.65614877331992e-55
"DENND4C",6.54727000823006e-60,0.81728096429135,0.114,0.17,4.70637410001602e-55
"SLF1",7.90633900154467e-60,1.11569841772277,0.114,0.17,5.68331366448036e-55
"SYNPO",7.98352165984653e-60,2.20763057183837,0.114,0.079,5.73879487474748e-55
"ALDH4A1",1.64692972784471e-59,0.914641405880831,0.11,0.165,1.18386249626661e-54
"NFKBIZ",1.77422958175383e-59,0.749777356321534,0.064,0.105,1.2753694502521e-54
"FAM227B",2.04561214170915e-59,0.825566541337897,0.068,0.109,1.47044737582479e-54
"KDM7A",2.11712425604953e-59,0.302225783802387,0.088,0.134,1.52185242897608e-54
"RPL35",1.1281445106374e-58,0.252693742380604,0.896,0.987,8.1094411858148e-54
"CAVIN1",1.50293424831011e-58,0.754524493828953,0.271,0.377,1.08035422571276e-53
"NDUFB10",1.5471372622534e-58,0.432276402233192,0.55,0.842,1.11212867822561e-53
"RCSD1",2.7443208880371e-58,0.925283548638426,0.27,0.381,1.97270018394771e-53
"RFX3",5.51810862454853e-58,0.998505974467856,0.111,0.167,3.96658202258422e-53
"ST6GAL1",5.98841049649674e-58,1.30402182916468,0.163,0.244,4.30464911719675e-53
"PTTG1",1.00573047071381e-57,0.972946267982317,0.258,0.365,7.22949234263207e-53
"ADAMTS6",1.1630517938894e-57,1.46175626859764,0.226,0.34,8.36036521001516e-53
"EPG5",2.05968408081338e-57,0.588730630779693,0.084,0.128,1.48056270781108e-52
"CBLB",2.73270306284865e-57,1.1808161590521,0.142,0.211,1.9643489426675e-52
"NDUFA8",3.16577302961938e-57,0.716096143716072,0.431,0.652,2.2756526268813e-52
"PTGES3L",6.71357833560603e-57,0.84217342625143,0.185,0.262,4.82592151498368e-52
"KIF13A",2.14221534705345e-56,1.50840364904656,0.283,0.451,1.53988865792243e-51
"SHD",3.39033699858766e-56,0.671916135570166,0.084,0.129,2.43707594469477e-51
"BANP",3.60324595775571e-56,0.715168342455427,0.079,0.121,2.59012129181354e-51
"SETDB2",5.82700932913341e-56,0.75382661088231,0.089,0.136,4.18862911606097e-51
"ADAMTS19",9.68991899819589e-56,1.48526321860647,0.121,0.181,6.96540447347315e-51
"ARHGEF3",2.5664860309915e-55,2.39898572462913,0.115,0.081,1.84486715365762e-50
"CDKL5",3.74885860919943e-55,0.622767551865532,0.085,0.129,2.69479203405082e-50
"HMCES",4.24442738271689e-55,1.01324754749351,0.142,0.204,3.05102173551838e-50
"CHST11",5.90685960553939e-55,2.80441198076153,0.138,0.107,4.24602789024988e-50
"PBK",6.36573780952906e-55,1.35546284032299,0.096,0.15,4.57588330962377e-50
"JPH2",7.1740718763293e-55,1.96142904569506,0.239,0.218,5.15693808686179e-50
"FBXO42",7.41991104438215e-55,0.829443496005512,0.103,0.153,5.33365465603322e-50
"ZNRF3",7.65671363766627e-55,0.793365040096831,0.09,0.136,5.50387546416365e-50
"LMBR1",1.68834367950317e-54,1.17536041623319,0.145,0.215,1.21363208713726e-49
"CTPS2",2.98492574113558e-54,0.854945617906195,0.084,0.128,2.14565417050049e-49
"ZCCHC2",4.16873533960657e-54,0.833236149437215,0.104,0.156,2.99661202416939e-49
"MRTFA",4.2066499931452e-54,2.45046954976963,0.12,0.088,3.02386621457256e-49
"UBALD1",6.86842510461289e-54,0.950488193678685,0.069,0.109,4.93723001794888e-49
"RPL31",8.39873337420777e-54,0.689858725760386,0.822,0.973,6.03726151138177e-49
"LARS2",8.50495325268816e-54,0.933901820142365,0.095,0.142,6.11361554662983e-49
"FECH",9.24351182240567e-54,0.845142075468219,0.064,0.102,6.64451360329986e-49
"PIK3CB",1.29259195706894e-53,0.767963574136627,0.083,0.127,9.2915387649987e-49
"MPP7",1.35049983823649e-53,2.14681594164455,0.115,0.082,9.70779798719535e-49
"GAS6",1.45923942867796e-53,1.05466918706749,0.192,0.269,1.04894507851658e-48
"KLHL21",1.52334605791858e-53,0.75778227096069,0.084,0.127,1.09502684681362e-48
"RPS3A",1.85888594987187e-53,0.302368993003407,0.928,0.992,1.3362229873464e-48
"OXNAD1",2.05563162291097e-53,0.989470753189631,0.099,0.147,1.47764967949709e-48
"EGR1",2.38437925866817e-53,1.86681407643524,0.16,0.126,1.71396334250844e-48
"NCALD",3.10086375208839e-53,2.55115620420311,0.124,0.092,2.22899389091369e-48
"ITGB1BP1",2.61766128319241e-52,1.16818045083232,0.252,0.362,1.8816534601972e-47
"SPRED2",4.59539960170551e-52,0.822466187285935,0.064,0.102,3.30331109569397e-47
"PPP6R3",5.11388977827703e-52,1.44081375975102,0.222,0.335,3.67601738931888e-47
"NUDT8",9.36166513381275e-52,1.11326404962937,0.091,0.139,6.72944574813862e-47
"SLC7A6",1.08116005367314e-51,0.859099987887088,0.068,0.106,7.7717028138186e-47
"NR2F2",1.19735944297141e-51,0.886555392988965,0.156,0.227,8.60697888391135e-47
"HACE1",3.15251480228568e-51,0.63672458755503,0.066,0.103,2.26612221532702e-46
